cp	maxdepth	minsplit	minbucket	ganancia_mean	qty	id
-1	2	600	300	207906666.666667	5	4689
-1	2	600	200	207906666.666667	5	4690
-1	2	600	1200	207906666.666667	5	4691
-1	2	600	1800	207906666.666667	5	4692
-1	2	400	400	207906666.666667	5	4693
-1	2	400	200	207906666.666667	5	4694
-1	2	400	800	207906666.666667	5	4695
-1	2	400	1200	207906666.666667	5	4696
-1	2	200	200	207906666.666667	5	4697
-1	2	200	400	207906666.666667	5	4698
-1	2	200	600	207906666.666667	5	4699
-1	2	100	200	207906666.666667	5	4700
-1	2	100	300	207906666.666667	5	4701
-1	2	50	150	207906666.666667	5	4702
-0.5	2	2000	2000	207906666.666667	5	4703
-0.5	2	2000	1000	207906666.666667	5	4704
-0.5	2	2000	666.666666666667	207906666.666667	5	4705
-0.5	2	1500	1500	207906666.666667	5	4706
-0.5	2	1500	750	207906666.666667	5	4707
-0.5	2	1500	500	207906666.666667	5	4708
-0.5	2	1500	3000	207906666.666667	5	4709
-0.5	2	1000	1000	207906666.666667	5	4710
-0.5	2	1000	500	207906666.666667	5	4711
-0.5	2	1000	333.333333333333	207906666.666667	5	4712
-0.5	2	1000	2000	207906666.666667	5	4713
-0.5	2	1000	3000	207906666.666667	5	4714
-0.5	2	800	800	207906666.666667	5	4715
-0.5	2	800	400	207906666.666667	5	4716
-0.5	2	800	266.666666666667	207906666.666667	5	4717
-0.5	2	800	1600	207906666.666667	5	4718
-0.5	2	800	2400	207906666.666667	5	4719
-0.5	2	600	600	207906666.666667	5	4720
-0.5	2	600	300	207906666.666667	5	4721
-0.5	2	600	200	207906666.666667	5	4722
-0.5	2	600	1200	207906666.666667	5	4723
-0.5	2	600	1800	207906666.666667	5	4724
-0.5	2	400	400	207906666.666667	5	4725
-0.5	2	400	200	207906666.666667	5	4726
-0.5	2	400	800	207906666.666667	5	4727
-0.5	2	400	1200	207906666.666667	5	4728
-0.5	2	200	200	207906666.666667	5	4729
-0.5	2	200	400	207906666.666667	5	4730
-0.5	2	200	600	207906666.666667	5	4731
-0.5	2	100	200	207906666.666667	5	4732
-0.5	2	100	300	207906666.666667	5	4733
-0.5	2	50	150	207906666.666667	5	4734
-0.1	2	2000	2000	207906666.666667	5	4735
-0.1	2	2000	1000	207906666.666667	5	4736
-0.1	2	2000	666.666666666667	207906666.666667	5	4737
-0.1	2	1500	1500	207906666.666667	5	4738
-0.1	2	1500	750	207906666.666667	5	4739
-0.1	2	1500	500	207906666.666667	5	4740
-0.1	2	1500	3000	207906666.666667	5	4741
-0.1	2	1000	1000	207906666.666667	5	4742
-0.1	2	1000	500	207906666.666667	5	4743
-0.1	2	1000	333.333333333333	207906666.666667	5	4744
-0.1	2	1000	2000	207906666.666667	5	4745
-0.1	2	1000	3000	207906666.666667	5	4746
-0.1	2	800	800	207906666.666667	5	4747
-0.1	2	800	400	207906666.666667	5	4748
-0.1	2	800	266.666666666667	207906666.666667	5	4749
-0.1	2	800	1600	207906666.666667	5	4750
-0.1	2	800	2400	207906666.666667	5	4751
-0.1	2	600	600	207906666.666667	5	4752
-0.1	2	600	300	207906666.666667	5	4753
-0.1	2	600	200	207906666.666667	5	4754
-0.1	2	600	1200	207906666.666667	5	4755
-0.1	2	600	1800	207906666.666667	5	4756
-0.1	2	400	400	207906666.666667	5	4757
-0.1	2	400	200	207906666.666667	5	4758
-0.1	2	400	800	207906666.666667	5	4759
-0.1	2	400	1200	207906666.666667	5	4760
-0.1	2	200	200	207906666.666667	5	4761
-0.1	2	200	400	207906666.666667	5	4762
-0.1	2	200	600	207906666.666667	5	4763
-0.1	2	100	200	207906666.666667	5	4764
-0.1	2	100	300	207906666.666667	5	4765
-0.1	2	50	150	207906666.666667	5	4766
-0.01	2	2000	2000	207906666.666667	5	4767
-0.01	2	2000	1000	207906666.666667	5	4768
-0.01	2	2000	666.666666666667	207906666.666667	5	4769
-0.01	2	1500	1500	207906666.666667	5	4770
-0.01	2	1500	750	207906666.666667	5	4771
-0.01	2	1500	500	207906666.666667	5	4772
-0.01	2	1500	3000	207906666.666667	5	4773
-0.01	2	1000	1000	207906666.666667	5	4774
-0.01	2	1000	500	207906666.666667	5	4775
-0.01	2	1000	333.333333333333	207906666.666667	5	4776
-0.01	2	1000	2000	207906666.666667	5	4777
-0.01	2	1000	3000	207906666.666667	5	4778
-0.01	2	800	800	207906666.666667	5	4779
-0.01	2	800	400	207906666.666667	5	4780
-0.01	2	800	266.666666666667	207906666.666667	5	4781
-0.01	2	800	1600	207906666.666667	5	4782
-0.01	2	800	2400	207906666.666667	5	4783
-0.01	2	600	600	207906666.666667	5	4784
-0.01	2	600	300	207906666.666667	5	4785
-0.01	2	600	200	207906666.666667	5	4786
-0.01	2	600	1200	207906666.666667	5	4787
-0.01	2	600	1800	207906666.666667	5	4788
-0.01	2	400	400	207906666.666667	5	4789
-0.01	2	400	200	207906666.666667	5	4790
-0.01	2	400	800	207906666.666667	5	4791
-0.01	2	400	1200	207906666.666667	5	4792
-0.01	2	200	200	207906666.666667	5	4793
-0.01	2	200	400	207906666.666667	5	4794
-0.01	2	200	600	207906666.666667	5	4795
-0.01	2	100	200	207906666.666667	5	4796
-0.01	2	100	300	207906666.666667	5	4797
-0.01	2	50	150	207906666.666667	5	4798
-0.001	2	2000	2000	207906666.666667	5	4799
-0.001	2	2000	1000	207906666.666667	5	4800
-0.001	2	2000	666.666666666667	207906666.666667	5	4801
-0.001	2	1500	1500	207906666.666667	5	4802
-0.001	2	1500	750	207906666.666667	5	4803
-0.001	2	1500	500	207906666.666667	5	4804
-0.001	2	1500	3000	207906666.666667	5	4805
-0.001	2	1000	1000	207906666.666667	5	4806
-0.001	2	1000	500	207906666.666667	5	4807
-0.001	2	1000	333.333333333333	207906666.666667	5	4808
-0.001	2	1000	2000	207906666.666667	5	4809
-0.001	2	1000	3000	207906666.666667	5	4810
-0.001	2	800	800	207906666.666667	5	4811
-0.001	2	800	400	207906666.666667	5	4812
-0.001	2	800	266.666666666667	207906666.666667	5	4813
-0.001	2	800	1600	207906666.666667	5	4814
-0.001	2	800	2400	207906666.666667	5	4815
-0.001	2	600	600	207906666.666667	5	4816
-0.001	2	600	300	207906666.666667	5	4817
-0.001	2	600	200	207906666.666667	5	4818
-0.001	2	600	1200	207906666.666667	5	4819
-0.001	2	600	1800	207906666.666667	5	4820
-0.001	2	400	400	207906666.666667	5	4821
-0.001	2	400	200	207906666.666667	5	4822
-0.001	2	400	800	207906666.666667	5	4823
-0.001	2	400	1200	207906666.666667	5	4824
-0.001	2	200	200	207906666.666667	5	4825
-0.001	2	200	400	207906666.666667	5	4826
-0.001	2	200	600	207906666.666667	5	4827
-0.001	2	100	200	207906666.666667	5	4828
-0.001	2	100	300	207906666.666667	5	4829
-0.001	2	50	150	207906666.666667	5	4830
-2	20	20	60	207533333.333333	5	4831
-1	20	20	60	207533333.333333	5	4832
-0.5	20	20	60	207533333.333333	5	4833
-0.1	20	20	60	207533333.333333	5	4834
-0.01	20	20	60	207533333.333333	5	4835
-0.001	20	20	60	207533333.333333	5	4836
0	14	5	1.66666666666667	206693333.333333	5	4837
-2	16	5	15	206266666.666667	5	4838
-1	16	5	15	206266666.666667	5	4839
-0.5	16	5	15	206266666.666667	5	4840
-0.1	16	5	15	206266666.666667	5	4841
-0.01	16	5	15	206266666.666667	5	4842
-0.001	16	5	15	206266666.666667	5	4843
-2	20	50	16.6666666666667	206213333.333333	5	4844
-1	20	50	16.6666666666667	206213333.333333	5	4845
-0.5	20	50	16.6666666666667	206213333.333333	5	4846
-0.1	20	50	16.6666666666667	206213333.333333	5	4847
-0.01	20	50	16.6666666666667	206213333.333333	5	4848
-0.001	20	50	16.6666666666667	206213333.333333	5	4849
0.001	10	5	2.5	206120000	5	4850
0.001	10	5	1.66666666666667	206120000	5	4851
0.001	10	1	1	206120000	5	4852
0.001	10	1	0.5	206120000	5	4853
0.001	10	1	0.333333333333333	206120000	5	4854
0.001	10	1	2	206120000	5	4855
0.001	12	10	3.33333333333333	205226666.666667	5	4856
-2	25	20	60	204946666.666667	5	4857
-1	25	20	60	204946666.666667	5	4858
-0.5	25	20	60	204946666.666667	5	4859
-0.1	25	20	60	204946666.666667	5	4860
-0.01	25	20	60	204946666.666667	5	4861
-0.001	25	20	60	204946666.666667	5	4862
0.001	12	10	5	204760000	5	4863
0.001	12	5	5	204760000	5	4864
-2	30	20	60	204693333.333333	5	4865
-1	30	20	60	204693333.333333	5	4866
-0.5	30	20	60	204693333.333333	5	4867
-0.1	30	20	60	204693333.333333	5	4868
-0.01	30	20	60	204693333.333333	5	4869
-0.001	30	20	60	204693333.333333	5	4870
-2	25	20	40	204093333.333333	5	4871
-1	25	20	40	204093333.333333	5	4872
-0.5	25	20	40	204093333.333333	5	4873
-0.1	25	20	40	204093333.333333	5	4874
-0.01	25	20	40	204093333.333333	5	4875
-0.001	25	20	40	204093333.333333	5	4876
0.001	12	1	3	203373333.333333	5	4877
-2	30	20	40	203186666.666666	5	4878
-1	30	20	40	203186666.666666	5	4879
-0.5	30	20	40	203186666.666666	5	4880
-0.1	30	20	40	203186666.666666	5	4881
-0.01	30	20	40	203186666.666666	5	4882
-0.001	30	20	40	203186666.666666	5	4883
0	14	5	2.5	202080000	5	4884
0.001	16	10	5	201906666.666667	5	4885
0.001	16	5	5	201906666.666667	5	4886
0.001	20	10	5	201906666.666667	5	4887
0.001	20	5	5	201906666.666667	5	4888
0.001	25	10	5	201906666.666667	5	4889
0.001	25	5	5	201906666.666667	5	4890
0.001	30	10	5	201906666.666667	5	4891
0.001	30	5	5	201906666.666667	5	4892
0.001	14	10	5	201773333.333333	5	4893
0.001	14	5	5	201773333.333333	5	4894
-2	20	100	33.3333333333333	200640000	5	4895
-1	20	100	33.3333333333333	200640000	5	4896
-0.5	20	100	33.3333333333333	200640000	5	4897
-0.1	20	100	33.3333333333333	200640000	5	4898
-0.01	20	100	33.3333333333333	200640000	5	4899
-0.001	20	100	33.3333333333333	200640000	5	4900
0	20	10	3.33333333333333	200533333.333333	5	4901
-2	14	20	20	200333333.333333	5	4902
-2	14	10	20	200333333.333333	5	4903
-1	14	20	20	200333333.333333	5	4904
-1	14	10	20	200333333.333333	5	4905
-0.5	14	20	20	200333333.333333	5	4906
-0.5	14	10	20	200333333.333333	5	4907
-0.1	14	20	20	200333333.333333	5	4908
-0.1	14	10	20	200333333.333333	5	4909
-0.01	14	20	20	200333333.333333	5	4910
-0.01	14	10	20	200333333.333333	5	4911
-0.001	14	20	20	200333333.333333	5	4912
-0.001	14	10	20	200333333.333333	5	4913
0.001	14	10	3.33333333333333	199773333.333333	5	4914
0	14	1	2	198426666.666667	5	4915
0.001	12	5	2.5	1.98e+08	5	4916
0.001	12	5	1.66666666666667	1.98e+08	5	4917
0.001	12	1	1	1.98e+08	5	4918
0.001	12	1	0.5	1.98e+08	5	4919
0.001	12	1	0.333333333333333	1.98e+08	5	4920
0.001	12	1	2	1.98e+08	5	4921
0.001	16	10	3.33333333333333	197733333.333333	5	4922
0.001	20	10	3.33333333333333	197733333.333333	5	4923
0.001	25	10	3.33333333333333	197733333.333333	5	4924
0.001	30	10	3.33333333333333	197733333.333333	5	4925
0.001	14	1	3	197413333.333333	5	4926
-2	20	10	30	196240000	5	4927
-1	20	10	30	196240000	5	4928
-0.5	20	10	30	196240000	5	4929
-0.1	20	10	30	196240000	5	4930
-0.01	20	10	30	196240000	5	4931
-0.001	20	10	30	196240000	5	4932
-2	25	50	16.6666666666667	196200000	5	4933
-1	25	50	16.6666666666667	196200000	5	4934
-0.5	25	50	16.6666666666667	196200000	5	4935
-0.1	25	50	16.6666666666667	196200000	5	4936
-0.01	25	50	16.6666666666667	196200000	5	4937
-0.001	25	50	16.6666666666667	196200000	5	4938
0.001	20	1	3	195493333.333333	5	4939
0.001	25	1	3	195493333.333333	5	4940
0.001	30	1	3	195493333.333333	5	4941
0.001	16	1	3	195453333.333333	5	4942
0	14	1	1	195226666.666667	5	4943
0	14	1	0.5	195226666.666667	5	4944
0	14	1	0.333333333333333	195226666.666667	5	4945
-2	16	20	20	194173333.333334	5	4946
-2	16	10	20	194173333.333334	5	4947
-1	16	20	20	194173333.333334	5	4948
-1	16	10	20	194173333.333334	5	4949
-0.5	16	20	20	194173333.333334	5	4950
-0.5	16	10	20	194173333.333334	5	4951
-0.1	16	20	20	194173333.333334	5	4952
-0.1	16	10	20	194173333.333334	5	4953
-0.01	16	20	20	194173333.333334	5	4954
-0.01	16	10	20	194173333.333334	5	4955
-0.001	16	20	20	194173333.333334	5	4956
-0.001	16	10	20	194173333.333334	5	4957
-2	14	20	10	193346666.666667	5	4958
-2	14	10	10	193346666.666667	5	4959
-2	14	5	10	193346666.666667	5	4960
-1	14	20	10	193346666.666667	5	4961
-1	14	10	10	193346666.666667	5	4962
-1	14	5	10	193346666.666667	5	4963
-0.5	14	20	10	193346666.666667	5	4964
-0.5	14	10	10	193346666.666667	5	4965
-0.5	14	5	10	193346666.666667	5	4966
-0.1	14	20	10	193346666.666667	5	4967
-0.1	14	10	10	193346666.666667	5	4968
-0.1	14	5	10	193346666.666667	5	4969
-0.01	14	20	10	193346666.666667	5	4970
-0.01	14	10	10	193346666.666667	5	4971
-0.01	14	5	10	193346666.666667	5	4972
-0.001	14	20	10	193346666.666667	5	4973
-0.001	14	10	10	193346666.666667	5	4974
-0.001	14	5	10	193346666.666667	5	4975
-2	20	5	15	193200000	5	4976
-1	20	5	15	193200000	5	4977
-0.5	20	5	15	193200000	5	4978
-0.1	20	5	15	193200000	5	4979
-0.01	20	5	15	193200000	5	4980
-0.001	20	5	15	193200000	5	4981
-2	20	50	25	192586666.666667	5	4982
-1	20	50	25	192586666.666667	5	4983
-0.5	20	50	25	192586666.666667	5	4984
-0.1	20	50	25	192586666.666667	5	4985
-0.01	20	50	25	192586666.666667	5	4986
-0.001	20	50	25	192586666.666667	5	4987
0.001	14	5	2.5	190826666.666667	5	4988
0.001	14	5	1.66666666666667	190826666.666667	5	4989
0.001	14	1	1	190826666.666667	5	4990
0.001	14	1	0.5	190826666.666667	5	4991
0.001	14	1	0.333333333333333	190826666.666667	5	4992
0.001	14	1	2	190826666.666667	5	4993
-2	14	5	1.66666666666667	190613333.333333	5	4994
-1	14	5	1.66666666666667	190613333.333333	5	4995
-0.5	14	5	1.66666666666667	190613333.333333	5	4996
-0.1	14	5	1.66666666666667	190613333.333333	5	4997
-0.01	14	5	1.66666666666667	190613333.333333	5	4998
-0.001	14	5	1.66666666666667	190613333.333333	5	4999
0	16	1	3	189840000	5	5000
-2	30	50	16.6666666666667	188853333.333333	5	5001
-1	30	50	16.6666666666667	188853333.333333	5	5002
-0.5	30	50	16.6666666666667	188853333.333333	5	5003
-0.1	30	50	16.6666666666667	188853333.333333	5	5004
-0.01	30	50	16.6666666666667	188853333.333333	5	5005
-0.001	30	50	16.6666666666667	188853333.333333	5	5006
0	5	50	16.6666666666667	188346666.666667	5	5007
-2	14	10	3.33333333333333	187906666.666667	5	5008
-1	14	10	3.33333333333333	187906666.666667	5	5009
-0.5	14	10	3.33333333333333	187906666.666667	5	5010
-0.1	14	10	3.33333333333333	187906666.666667	5	5011
-0.01	14	10	3.33333333333333	187906666.666667	5	5012
-0.001	14	10	3.33333333333333	187906666.666667	5	5013
0.001	16	5	2.5	187386666.666667	5	5014
0.001	16	1	2	187386666.666667	5	5015
0.001	16	5	1.66666666666667	187373333.333333	5	5016
0.001	16	1	1	187373333.333333	5	5017
0.001	16	1	0.5	187373333.333333	5	5018
0.001	16	1	0.333333333333333	187373333.333333	5	5019
0.001	20	5	2.5	186386666.666667	5	5020
0.001	20	1	2	186386666.666667	5	5021
0.001	25	5	2.5	186386666.666667	5	5022
0.001	25	1	2	186386666.666667	5	5023
0.001	30	5	2.5	186386666.666667	5	5024
0.001	30	1	2	186386666.666667	5	5025
0.001	20	5	1.66666666666667	186373333.333333	5	5026
0.001	20	1	1	186373333.333333	5	5027
0.001	20	1	0.5	186373333.333333	5	5028
0.001	20	1	0.333333333333333	186373333.333333	5	5029
0.001	25	5	1.66666666666667	186373333.333333	5	5030
0.001	25	1	1	186373333.333333	5	5031
0.001	25	1	0.5	186373333.333333	5	5032
0.001	25	1	0.333333333333333	186373333.333333	5	5033
0.001	30	5	1.66666666666667	186373333.333333	5	5034
0.001	30	1	1	186373333.333333	5	5035
0.001	30	1	0.5	186373333.333333	5	5036
0.001	30	1	0.333333333333333	186373333.333333	5	5037
0	5	20	20	186293333.333333	5	5038
0	5	10	20	186293333.333333	5	5039
-2	25	100	33.3333333333333	186240000	5	5040
-1	25	100	33.3333333333333	186240000	5	5041
-0.5	25	100	33.3333333333333	186240000	5	5042
-0.1	25	100	33.3333333333333	186240000	5	5043
-0.01	25	100	33.3333333333333	186240000	5	5044
-0.001	25	100	33.3333333333333	186240000	5	5045
-2	14	1	1	186226666.666667	5	5046
-2	14	1	0.5	186226666.666667	5	5047
-2	14	1	0.333333333333333	186226666.666667	5	5048
-1	14	1	1	186226666.666667	5	5049
-1	14	1	0.5	186226666.666667	5	5050
-1	14	1	0.333333333333333	186226666.666667	5	5051
-0.5	14	1	1	186226666.666667	5	5052
-0.5	14	1	0.5	186226666.666667	5	5053
-0.5	14	1	0.333333333333333	186226666.666667	5	5054
-0.1	14	1	1	186226666.666667	5	5055
-0.1	14	1	0.5	186226666.666667	5	5056
-0.1	14	1	0.333333333333333	186226666.666667	5	5057
-0.01	14	1	1	186226666.666667	5	5058
-0.01	14	1	0.5	186226666.666667	5	5059
-0.01	14	1	0.333333333333333	186226666.666667	5	5060
-0.001	14	1	1	186226666.666667	5	5061
-0.001	14	1	0.5	186226666.666667	5	5062
-0.001	14	1	0.333333333333333	186226666.666667	5	5063
-2	25	5	15	185400000	5	5064
-1	25	5	15	185400000	5	5065
-0.5	25	5	15	185400000	5	5066
-0.1	25	5	15	185400000	5	5067
-0.01	25	5	15	185400000	5	5068
-0.001	25	5	15	185400000	5	5069
-2	14	20	6.66666666666667	184613333.333333	5	5070
-1	14	20	6.66666666666667	184613333.333333	5	5071
-0.5	14	20	6.66666666666667	184613333.333333	5	5072
-0.1	14	20	6.66666666666667	184613333.333333	5	5073
-0.01	14	20	6.66666666666667	184613333.333333	5	5074
-0.001	14	20	6.66666666666667	184613333.333333	5	5075
-2	16	20	10	183933333.333333	5	5076
-2	16	10	10	183933333.333333	5	5077
-2	16	5	10	183933333.333333	5	5078
-1	16	20	10	183933333.333333	5	5079
-1	16	10	10	183933333.333333	5	5080
-1	16	5	10	183933333.333333	5	5081
-0.5	16	20	10	183933333.333333	5	5082
-0.5	16	10	10	183933333.333333	5	5083
-0.5	16	5	10	183933333.333333	5	5084
-0.1	16	20	10	183933333.333333	5	5085
-0.1	16	10	10	183933333.333333	5	5086
-0.1	16	5	10	183933333.333333	5	5087
-0.01	16	20	10	183933333.333333	5	5088
-0.01	16	10	10	183933333.333333	5	5089
-0.01	16	5	10	183933333.333333	5	5090
-0.001	16	20	10	183933333.333333	5	5091
-0.001	16	10	10	183933333.333333	5	5092
-0.001	16	5	10	183933333.333333	5	5093
0	25	10	3.33333333333333	183053333.333333	5	5094
0.001	5	5	2.5	182973333.333333	5	5095
0.001	5	5	1.66666666666667	182973333.333333	5	5096
0.001	5	1	1	182973333.333333	5	5097
0.001	5	1	0.5	182973333.333333	5	5098
0.001	5	1	0.333333333333333	182973333.333333	5	5099
0.001	5	1	2	182973333.333333	5	5100
0	5	200	66.6666666666667	182813333.333333	5	5101
0	5	100	50	182813333.333333	5	5102
0	5	100	33.3333333333333	182813333.333333	5	5103
0	5	50	50	182813333.333333	5	5104
0	5	50	25	182813333.333333	5	5105
0	5	20	40	182813333.333333	5	5106
0	5	20	60	182813333.333333	5	5107
0	5	10	30	182813333.333333	5	5108
0.001	5	200	66.6666666666667	182813333.333333	5	5109
0.001	5	100	50	182813333.333333	5	5110
0.001	5	100	33.3333333333333	182813333.333333	5	5111
0.001	5	50	50	182813333.333333	5	5112
0.001	5	50	25	182813333.333333	5	5113
0.001	5	50	16.6666666666667	182813333.333333	5	5114
0.001	5	20	20	182813333.333333	5	5115
0.001	5	20	10	182813333.333333	5	5116
0.001	5	20	6.66666666666667	182813333.333333	5	5117
0.001	5	20	40	182813333.333333	5	5118
0.001	5	20	60	182813333.333333	5	5119
0.001	5	10	10	182813333.333333	5	5120
0.001	5	10	5	182813333.333333	5	5121
0.001	5	10	3.33333333333333	182813333.333333	5	5122
0.001	5	10	20	182813333.333333	5	5123
0.001	5	10	30	182813333.333333	5	5124
0.001	5	5	5	182813333.333333	5	5125
0.001	5	5	10	182813333.333333	5	5126
0.001	5	5	15	182813333.333333	5	5127
0.001	5	1	3	182813333.333333	5	5128
0	6	200	100	182813333.333333	5	5129
0	6	200	66.6666666666667	182813333.333333	5	5130
0	6	100	100	182813333.333333	5	5131
0	6	50	100	182813333.333333	5	5132
0.001	6	200	100	182813333.333333	5	5133
0.001	6	200	66.6666666666667	182813333.333333	5	5134
0.001	6	100	100	182813333.333333	5	5135
0.001	6	50	100	182813333.333333	5	5136
0	8	200	100	182813333.333333	5	5137
0	8	200	66.6666666666667	182813333.333333	5	5138
0	8	100	100	182813333.333333	5	5139
0	8	50	100	182813333.333333	5	5140
0.001	8	200	100	182813333.333333	5	5141
0.001	8	200	66.6666666666667	182813333.333333	5	5142
0.001	8	100	100	182813333.333333	5	5143
0.001	8	50	100	182813333.333333	5	5144
0	10	200	100	182813333.333333	5	5145
0	10	200	66.6666666666667	182813333.333333	5	5146
0	10	100	100	182813333.333333	5	5147
0	10	50	100	182813333.333333	5	5148
0.001	10	200	100	182813333.333333	5	5149
0.001	10	200	66.6666666666667	182813333.333333	5	5150
0.001	10	100	100	182813333.333333	5	5151
0.001	10	50	100	182813333.333333	5	5152
0	12	200	100	182813333.333333	5	5153
0	12	200	66.6666666666667	182813333.333333	5	5154
0	12	100	100	182813333.333333	5	5155
0	12	50	100	182813333.333333	5	5156
0.001	12	200	100	182813333.333333	5	5157
0.001	12	200	66.6666666666667	182813333.333333	5	5158
0.001	12	100	100	182813333.333333	5	5159
0.001	12	50	100	182813333.333333	5	5160
0	14	200	100	182813333.333333	5	5161
0	14	200	66.6666666666667	182813333.333333	5	5162
0	14	100	100	182813333.333333	5	5163
0	14	50	100	182813333.333333	5	5164
0.001	14	200	100	182813333.333333	5	5165
0.001	14	200	66.6666666666667	182813333.333333	5	5166
0.001	14	100	100	182813333.333333	5	5167
0.001	14	50	100	182813333.333333	5	5168
0	16	200	100	182813333.333333	5	5169
0	16	200	66.6666666666667	182813333.333333	5	5170
0	16	100	100	182813333.333333	5	5171
0	16	50	100	182813333.333333	5	5172
0.001	16	200	100	182813333.333333	5	5173
0.001	16	200	66.6666666666667	182813333.333333	5	5174
0.001	16	100	100	182813333.333333	5	5175
0.001	16	50	100	182813333.333333	5	5176
0	20	200	100	182813333.333333	5	5177
0	20	200	66.6666666666667	182813333.333333	5	5178
0	20	100	100	182813333.333333	5	5179
0	20	50	100	182813333.333333	5	5180
0.001	20	200	100	182813333.333333	5	5181
0.001	20	200	66.6666666666667	182813333.333333	5	5182
0.001	20	100	100	182813333.333333	5	5183
0.001	20	50	100	182813333.333333	5	5184
0	25	200	100	182813333.333333	5	5185
0	25	200	66.6666666666667	182813333.333333	5	5186
0	25	100	100	182813333.333333	5	5187
0	25	50	100	182813333.333333	5	5188
0.001	25	200	100	182813333.333333	5	5189
0.001	25	200	66.6666666666667	182813333.333333	5	5190
0.001	25	100	100	182813333.333333	5	5191
0.001	25	50	100	182813333.333333	5	5192
0	30	200	100	182813333.333333	5	5193
0	30	200	66.6666666666667	182813333.333333	5	5194
0	30	100	100	182813333.333333	5	5195
0	30	50	100	182813333.333333	5	5196
0.001	30	200	100	182813333.333333	5	5197
0.001	30	200	66.6666666666667	182813333.333333	5	5198
0.001	30	100	100	182813333.333333	5	5199
0.001	30	50	100	182813333.333333	5	5200
-2	30	100	33.3333333333333	181733333.333333	5	5201
-1	30	100	33.3333333333333	181733333.333333	5	5202
-0.5	30	100	33.3333333333333	181733333.333333	5	5203
-0.1	30	100	33.3333333333333	181733333.333333	5	5204
-0.01	30	100	33.3333333333333	181733333.333333	5	5205
-0.001	30	100	33.3333333333333	181733333.333333	5	5206
-2	25	10	30	181293333.333333	5	5207
-1	25	10	30	181293333.333333	5	5208
-0.5	25	10	30	181293333.333333	5	5209
-0.1	25	10	30	181293333.333333	5	5210
-0.01	25	10	30	181293333.333333	5	5211
-0.001	25	10	30	181293333.333333	5	5212
-2	20	20	20	181053333.333333	5	5213
-2	20	10	20	181053333.333333	5	5214
-1	20	20	20	181053333.333333	5	5215
-1	20	10	20	181053333.333333	5	5216
-0.5	20	20	20	181053333.333333	5	5217
